Date,ETF,ETF
2024-05-16,EFA,EFA
2024-05-17,SPY,SPY
2024-05-17,MTUM,MTUM
2024-05-17,VLUE,VLUE
2024-05-17,USMV,USMV
2024-05-17,EFA,EFA
2024-05-20,SPY,SPY
2024-05-20,MTUM,MTUM
2024-05-20,VLUE,VLUE
2024-05-20,USMV,USMV
2024-05-20,EFA,EFA
2024-05-21,SPY,SPY
2024-05-21,MTUM,MTUM
2024-05-21,VLUE,VLUE
2024-05-21,USMV,USMV
2024-05-21,EFA,EFA
2024-05-22,SPY,SPY
2024-05-22,MTUM,MTUM
2024-05-22,VLUE,VLUE
2024-05-22,USMV,USMV
2024-05-22,EFA,EFA
2024-05-23,SPY,SPY
2024-05-23,MTUM,MTUM
2024-05-23,VLUE,VLUE
2024-05-23,USMV,USMV
2024-05-23,EFA,EFA
2024-05-24,SPY,SPY
2024-05-24,MTUM,MTUM
2024-05-24,VLUE,VLUE
2024-05-24,USMV,USMV
2024-05-24,EFA,EFA
2024-05-28,SPY,SPY
2024-05-28,MTUM,MTUM
2024-05-28,VLUE,VLUE
2024-05-28,USMV,USMV
2024-05-28,EFA,EFA
2024-05-29,SPY,SPY
2024-05-29,MTUM,MTUM
2024-05-29,VLUE,VLUE
2024-05-29,USMV,USMV
2024-05-29,EFA,EFA
2024-05-30,SPY,SPY
2024-05-30,MTUM,MTUM
2024-05-30,VLUE,VLUE
2024-05-30,USMV,USMV
2024-05-30,EFA,EFA
2024-05-31,SPY,SPY
2024-05-31,MTUM,MTUM
2024-05-31,VLUE,VLUE
2024-05-31,USMV,USMV
2024-05-31,EFA,EFA
2024-06-03,SPY,SPY
2024-06-03,MTUM,MTUM
2024-06-03,VLUE,VLUE
2024-06-03,USMV,USMV
2024-06-03,EFA,EFA
2024-06-04,SPY,SPY
2024-06-04,MTUM,MTUM
2024-06-04,VLUE,VLUE
2024-06-04,USMV,USMV
2024-06-04,EFA,EFA
2024-06-05,SPY,SPY
2024-06-05,MTUM,MTUM
2024-06-05,VLUE,VLUE
2024-06-05,USMV,USMV
2024-06-05,EFA,EFA
2024-06-06,SPY,SPY
2024-06-06,MTUM,MTUM
2024-06-06,VLUE,VLUE
2024-06-06,USMV,USMV
2024-06-06,EFA,EFA
2024-06-07,SPY,SPY
2024-06-07,MTUM,MTUM
2024-06-07,VLUE,VLUE
2024-06-07,USMV,USMV
2024-06-07,EFA,EFA
2024-06-10,SPY,SPY
2024-06-10,MTUM,MTUM
2024-06-10,VLUE,VLUE
2024-06-10,USMV,USMV
2024-06-10,EFA,EFA
2024-06-11,SPY,SPY
2024-06-11,MTUM,MTUM
2024-06-11,VLUE,VLUE
2024-06-11,USMV,USMV
2024-06-11,EFA,EFA
2024-06-12,SPY,SPY
2024-06-12,MTUM,MTUM
2024-06-12,VLUE,VLUE
2024-06-12,USMV,USMV
2024-06-12,EFA,EFA
2024-06-13,SPY,SPY
2024-06-13,MTUM,MTUM
2024-06-13,VLUE,VLUE
2024-06-13,USMV,USMV
2024-06-13,EFA,EFA
2024-06-14,SPY,SPY
2024-06-14,MTUM,MTUM
2024-06-14,VLUE,VLUE
2024-06-14,USMV,USMV
2024-06-14,EFA,EFA
2024-06-17,SPY,SPY
2024-06-17,MTUM,MTUM
2024-06-17,VLUE,VLUE
2024-06-17,USMV,USMV
2024-06-17,EFA,EFA
2024-06-18,SPY,SPY
2024-06-18,MTUM,MTUM
2024-06-18,VLUE,VLUE
2024-06-18,USMV,USMV
2024-06-18,EFA,EFA
2024-06-20,SPY,SPY
2024-06-20,MTUM,MTUM
2024-06-20,VLUE,VLUE
2024-06-20,USMV,USMV
2024-06-20,EFA,EFA
2024-06-21,SPY,SPY
2024-06-21,MTUM,MTUM
2024-06-21,VLUE,VLUE
2024-06-21,USMV,USMV
2024-06-21,EFA,EFA
2024-06-24,SPY,SPY
2024-06-24,MTUM,MTUM
2024-06-24,VLUE,VLUE
2024-06-24,USMV,USMV
2024-06-24,EFA,EFA
2024-06-25,SPY,SPY
2024-06-25,MTUM,MTUM
2024-06-25,VLUE,VLUE
2024-06-25,USMV,USMV
2024-06-25,EFA,EFA
2024-06-26,SPY,SPY
2024-06-26,MTUM,MTUM
2024-06-26,VLUE,VLUE
2024-06-26,USMV,USMV
2024-06-26,EFA,EFA
2024-06-27,SPY,SPY
2024-06-27,MTUM,MTUM
2024-06-27,VLUE,VLUE
2024-06-27,USMV,USMV
2024-06-27,EFA,EFA
2024-06-28,SPY,SPY
2024-06-28,MTUM,MTUM
2024-06-28,VLUE,VLUE
2024-06-28,USMV,USMV
2024-06-28,EFA,EFA
2024-07-01,SPY,SPY
2024-07-01,MTUM,MTUM
2024-07-01,VLUE,VLUE
2024-07-01,USMV,USMV
2024-07-01,EFA,EFA
2024-07-02,SPY,SPY
2024-07-02,MTUM,MTUM
2024-07-02,VLUE,VLUE
2024-07-02,USMV,USMV
2024-07-02,EFA,EFA
2024-07-03,SPY,SPY
2024-07-03,MTUM,MTUM
2024-07-03,VLUE,VLUE
2024-07-03,USMV,USMV
2024-07-03,EFA,EFA
2024-07-05,SPY,SPY
2024-07-05,MTUM,MTUM
2024-07-05,VLUE,VLUE
2024-07-05,USMV,USMV
2024-07-05,EFA,EFA
2024-07-08,SPY,SPY
2024-07-08,MTUM,MTUM
2024-07-08,VLUE,VLUE
2024-07-08,USMV,USMV
2024-07-08,EFA,EFA
2024-07-09,SPY,SPY
2024-07-09,MTUM,MTUM
2024-07-09,VLUE,VLUE
2024-07-09,USMV,USMV
2024-07-09,EFA,EFA
2024-07-10,SPY,SPY
2024-07-10,MTUM,MTUM
2024-07-10,VLUE,VLUE
2024-07-10,USMV,USMV
2024-07-10,EFA,EFA
2024-07-11,SPY,SPY
2024-07-11,MTUM,MTUM
2024-07-11,VLUE,VLUE
2024-07-11,USMV,USMV
2024-07-11,EFA,EFA
2024-07-12,SPY,SPY
2024-07-12,MTUM,MTUM
2024-07-12,VLUE,VLUE
2024-07-12,USMV,USMV
2024-07-12,EFA,EFA
2024-07-15,SPY,SPY
2024-07-15,MTUM,MTUM
2024-07-15,VLUE,VLUE
2024-07-15,USMV,USMV
2024-07-15,EFA,EFA
2024-07-16,SPY,SPY
2024-07-16,MTUM,MTUM
2024-07-16,VLUE,VLUE
2024-07-16,USMV,USMV
2024-07-16,EFA,EFA
2024-07-17,SPY,SPY
2024-07-17,MTUM,MTUM
2024-07-17,VLUE,VLUE
2024-07-17,USMV,USMV
2024-07-17,EFA,EFA
2024-07-18,SPY,SPY
2024-07-18,MTUM,MTUM
2024-07-18,VLUE,VLUE
2024-07-18,USMV,USMV
2024-07-18,EFA,EFA
2024-07-19,SPY,SPY
2024-07-19,MTUM,MTUM
2024-07-19,VLUE,VLUE
2024-07-19,USMV,USMV
2024-07-19,EFA,EFA
2024-07-22,SPY,SPY
2024-07-22,MTUM,MTUM
2024-07-22,VLUE,VLUE
2024-07-22,USMV,USMV
2024-07-22,EFA,EFA
2024-07-23,SPY,SPY
2024-07-23,MTUM,MTUM
2024-07-23,VLUE,VLUE
2024-07-23,USMV,USMV
2024-07-23,EFA,EFA
2024-07-24,SPY,SPY
2024-07-24,MTUM,MTUM
2024-07-24,VLUE,VLUE
2024-07-24,USMV,USMV
2024-07-24,EFA,EFA
2024-07-25,SPY,SPY
2024-07-25,MTUM,MTUM
2024-07-25,VLUE,VLUE
2024-07-25,USMV,USMV
2024-07-25,EFA,EFA
2024-07-26,SPY,SPY
2024-07-26,MTUM,MTUM
2024-07-26,VLUE,VLUE
2024-07-26,USMV,USMV
2024-07-26,EFA,EFA
2024-07-29,SPY,SPY
2024-07-29,MTUM,MTUM
2024-07-29,VLUE,VLUE
2024-07-29,USMV,USMV
2024-07-29,EFA,EFA
2024-07-30,SPY,SPY
2024-07-30,MTUM,MTUM
2024-07-30,VLUE,VLUE
2024-07-30,USMV,USMV
2024-07-30,EFA,EFA
2024-07-31,SPY,SPY
2024-07-31,MTUM,MTUM
2024-07-31,VLUE,VLUE
2024-07-31,USMV,USMV
2024-07-31,EFA,EFA
2024-08-01,SPY,SPY
2024-08-01,MTUM,MTUM
2024-08-01,VLUE,VLUE
2024-08-01,USMV,USMV
2024-08-01,EFA,EFA
2024-08-02,SPY,SPY
2024-08-02,MTUM,MTUM
2024-08-02,VLUE,VLUE
2024-08-02,USMV,USMV
2024-08-02,EFA,EFA
2024-08-05,SPY,SPY
2024-08-05,MTUM,MTUM
2024-08-05,VLUE,VLUE
2024-08-05,USMV,USMV
2024-08-05,EFA,EFA
2024-08-06,SPY,SPY
2024-08-06,MTUM,MTUM
2024-08-06,VLUE,VLUE
2024-08-06,USMV,USMV
2024-08-06,EFA,EFA
2024-08-07,SPY,SPY
2024-08-07,MTUM,MTUM
2024-08-07,VLUE,VLUE
2024-08-07,USMV,USMV
2024-08-07,EFA,EFA
2024-08-08,SPY,SPY
2024-08-08,MTUM,MTUM
2024-08-08,VLUE,VLUE
2024-08-08,USMV,USMV
2024-08-08,EFA,EFA
2024-08-09,SPY,SPY
2024-08-09,MTUM,MTUM
2024-08-09,VLUE,VLUE
2024-08-09,USMV,USMV
2024-08-09,EFA,EFA
2024-08-12,SPY,SPY
2024-08-12,MTUM,MTUM
2024-08-12,VLUE,VLUE
2024-08-12,USMV,USMV
2024-08-12,EFA,EFA
2024-08-13,SPY,SPY
2024-08-13,MTUM,MTUM
2024-08-13,VLUE,VLUE
2024-08-13,USMV,USMV
2024-08-13,EFA,EFA
2024-08-14,SPY,SPY
2024-08-14,MTUM,MTUM
2024-08-14,VLUE,VLUE
2024-08-14,USMV,USMV
2024-08-14,EFA,EFA
2024-08-15,SPY,SPY
2024-08-15,MTUM,MTUM
2024-08-15,VLUE,VLUE
2024-08-15,USMV,USMV
2024-08-15,EFA,EFA
2024-08-16,SPY,SPY
2024-08-16,MTUM,MTUM
2024-08-16,VLUE,VLUE
2024-08-16,USMV,USMV
2024-08-16,EFA,EFA
2024-08-19,SPY,SPY
2024-08-19,MTUM,MTUM
2024-08-19,VLUE,VLUE
2024-08-19,USMV,USMV
2024-08-19,EFA,EFA
2024-08-20,SPY,SPY
2024-08-20,MTUM,MTUM
2024-08-20,VLUE,VLUE
2024-08-20,USMV,USMV
2024-08-20,EFA,EFA
2024-08-21,SPY,SPY
2024-08-21,MTUM,MTUM
2024-08-21,VLUE,VLUE
2024-08-21,USMV,USMV
2024-08-21,EFA,EFA
2024-08-22,SPY,SPY
2024-08-22,MTUM,MTUM
2024-08-22,VLUE,VLUE
2024-08-22,USMV,USMV
2024-08-22,EFA,EFA
2024-08-23,SPY,SPY
2024-08-23,MTUM,MTUM
2024-08-23,VLUE,VLUE
2024-08-23,USMV,USMV
2024-08-23,EFA,EFA
2024-08-26,SPY,SPY
2024-08-26,MTUM,MTUM
2024-08-26,VLUE,VLUE
2024-08-26,USMV,USMV
2024-08-26,EFA,EFA
2024-08-27,SPY,SPY
2024-08-27,MTUM,MTUM
2024-08-27,VLUE,VLUE
2024-08-27,USMV,USMV
2024-08-27,EFA,EFA
2024-08-28,SPY,SPY
2024-08-28,MTUM,MTUM
2024-08-28,VLUE,VLUE
2024-08-28,USMV,USMV
2024-08-28,EFA,EFA
2024-08-29,SPY,SPY
2024-08-29,MTUM,MTUM
2024-08-29,VLUE,VLUE
2024-08-29,USMV,USMV
2024-08-29,EFA,EFA
2024-08-30,SPY,SPY
2024-08-30,MTUM,MTUM
2024-08-30,VLUE,VLUE
2024-08-30,USMV,USMV
2024-08-30,EFA,EFA
2024-09-03,SPY,SPY
2024-09-03,MTUM,MTUM
2024-09-03,VLUE,VLUE
2024-09-03,USMV,USMV
2024-09-03,EFA,EFA
2024-09-04,SPY,SPY
2024-09-04,MTUM,MTUM
2024-09-04,VLUE,VLUE
2024-09-04,USMV,USMV
2024-09-04,EFA,EFA
2024-09-05,SPY,SPY
2024-09-05,MTUM,MTUM
2024-09-05,VLUE,VLUE
2024-09-05,USMV,USMV
2024-09-05,EFA,EFA
2024-09-06,SPY,SPY
2024-09-06,MTUM,MTUM
2024-09-06,VLUE,VLUE
2024-09-06,USMV,USMV
2024-09-06,EFA,EFA
2024-09-09,SPY,SPY
2024-09-09,MTUM,MTUM
2024-09-09,VLUE,VLUE
2024-09-09,USMV,USMV
2024-09-09,EFA,EFA
2024-09-10,SPY,SPY
2024-09-10,MTUM,MTUM
2024-09-10,VLUE,VLUE
2024-09-10,USMV,USMV
2024-09-10,EFA,EFA
2024-09-11,SPY,SPY
2024-09-11,MTUM,MTUM
2024-09-11,VLUE,VLUE
2024-09-11,USMV,USMV
2024-09-11,EFA,EFA
2024-09-12,SPY,SPY
2024-09-12,MTUM,MTUM
2024-09-12,VLUE,VLUE
2024-09-12,USMV,USMV
2024-09-12,EFA,EFA
2024-09-13,SPY,SPY
2024-09-13,MTUM,MTUM
2024-09-13,VLUE,VLUE
2024-09-13,USMV,USMV
2024-09-13,EFA,EFA
2024-09-16,SPY,SPY
2024-09-16,MTUM,MTUM
2024-09-16,VLUE,VLUE
2024-09-16,USMV,USMV
2024-09-16,EFA,EFA
2024-09-17,SPY,SPY
2024-09-17,MTUM,MTUM
2024-09-17,VLUE,VLUE
2024-09-17,USMV,USMV
2024-09-17,EFA,EFA
2024-09-18,SPY,SPY
2024-09-18,MTUM,MTUM
2024-09-18,VLUE,VLUE
2024-09-18,USMV,USMV
2024-09-18,EFA,EFA
2024-09-19,SPY,SPY
2024-09-19,MTUM,MTUM
2024-09-19,VLUE,VLUE
2024-09-19,USMV,USMV
2024-09-19,EFA,EFA
2024-09-20,SPY,SPY
2024-09-20,MTUM,MTUM
2024-09-20,VLUE,VLUE
2024-09-20,USMV,USMV
2024-09-20,EFA,EFA
2024-09-23,SPY,SPY
2024-09-23,MTUM,MTUM
2024-09-23,VLUE,VLUE
2024-09-23,USMV,USMV
2024-09-23,EFA,EFA
2024-09-24,SPY,SPY
2024-09-24,MTUM,MTUM
2024-09-24,VLUE,VLUE
2024-09-24,USMV,USMV
2024-09-24,EFA,EFA
2024-09-25,SPY,SPY
2024-09-25,MTUM,MTUM
2024-09-25,VLUE,VLUE
2024-09-25,USMV,USMV
2024-09-25,EFA,EFA
2024-09-26,SPY,SPY
2024-09-26,MTUM,MTUM
2024-09-26,VLUE,VLUE
2024-09-26,USMV,USMV
2024-09-26,EFA,EFA
2024-09-27,SPY,SPY
2024-09-27,MTUM,MTUM
2024-09-27,VLUE,VLUE
2024-09-27,USMV,USMV
2024-09-27,EFA,EFA
2024-09-30,SPY,SPY
2024-09-30,MTUM,MTUM
2024-09-30,VLUE,VLUE
2024-09-30,USMV,USMV
2024-09-30,EFA,EFA
2024-10-01,SPY,SPY
2024-10-01,MTUM,MTUM
2024-10-01,VLUE,VLUE
2024-10-01,USMV,USMV
2024-10-01,EFA,EFA
2024-10-02,SPY,SPY
2024-10-02,MTUM,MTUM
2024-10-02,VLUE,VLUE
2024-10-02,USMV,USMV
2024-10-02,EFA,EFA
2024-10-03,SPY,SPY
2024-10-03,MTUM,MTUM
2024-10-03,VLUE,VLUE
2024-10-03,USMV,USMV
2024-10-03,EFA,EFA
2024-10-04,SPY,SPY
2024-10-04,MTUM,MTUM
2024-10-04,VLUE,VLUE
2024-10-04,USMV,USMV
2024-10-04,EFA,EFA
2024-10-07,SPY,SPY
2024-10-07,MTUM,MTUM
2024-10-07,VLUE,VLUE
2024-10-07,USMV,USMV
2024-10-07,EFA,EFA
2024-10-08,SPY,SPY
2024-10-08,MTUM,MTUM
2024-10-08,VLUE,VLUE
2024-10-08,USMV,USMV
2024-10-08,EFA,EFA
2024-10-09,SPY,SPY
2024-10-09,MTUM,MTUM
2024-10-09,VLUE,VLUE
2024-10-09,USMV,USMV
2024-10-09,EFA,EFA
2024-10-10,SPY,SPY
2024-10-10,MTUM,MTUM
2024-10-10,VLUE,VLUE
2024-10-10,USMV,USMV
2024-10-10,EFA,EFA
2024-10-11,SPY,SPY
2024-10-11,MTUM,MTUM
2024-10-11,VLUE,VLUE
2024-10-11,USMV,USMV
2024-10-11,EFA,EFA
2024-10-14,SPY,SPY
2024-10-14,MTUM,MTUM
2024-10-14,VLUE,VLUE
2024-10-14,USMV,USMV
2024-10-14,EFA,EFA
2024-10-15,SPY,SPY
2024-10-15,MTUM,MTUM
2024-10-15,VLUE,VLUE
2024-10-15,USMV,USMV
2024-10-15,EFA,EFA
2024-10-16,SPY,SPY
2024-10-16,MTUM,MTUM
2024-10-16,VLUE,VLUE
2024-10-16,USMV,USMV
2024-10-16,EFA,EFA
2024-10-17,SPY,SPY
2024-10-17,MTUM,MTUM
2024-10-17,VLUE,VLUE
2024-10-17,USMV,USMV
2024-10-17,EFA,EFA
2024-10-18,SPY,SPY
2024-10-18,MTUM,MTUM
2024-10-18,VLUE,VLUE
2024-10-18,USMV,USMV
2024-10-18,EFA,EFA
2024-10-21,SPY,SPY
2024-10-21,MTUM,MTUM
2024-10-21,VLUE,VLUE
2024-10-21,USMV,USMV
2024-10-21,EFA,EFA
2024-10-22,SPY,SPY
2024-10-22,MTUM,MTUM
2024-10-22,VLUE,VLUE
2024-10-22,USMV,USMV
2024-10-22,EFA,EFA
2024-10-23,SPY,SPY
2024-10-23,MTUM,MTUM
2024-10-23,VLUE,VLUE
2024-10-23,USMV,USMV
2024-10-23,EFA,EFA
2024-10-24,SPY,SPY
2024-10-24,MTUM,MTUM
2024-10-24,VLUE,VLUE
2024-10-24,USMV,USMV
2024-10-24,EFA,EFA
2024-10-25,SPY,SPY
2024-10-25,MTUM,MTUM
2024-10-25,VLUE,VLUE
2024-10-25,USMV,USMV
2024-10-25,EFA,EFA
2024-10-28,SPY,SPY
2024-10-28,MTUM,MTUM
2024-10-28,VLUE,VLUE
2024-10-28,USMV,USMV
2024-10-28,EFA,EFA
2024-10-29,SPY,SPY
2024-10-29,MTUM,MTUM
2024-10-29,VLUE,VLUE
2024-10-29,USMV,USMV
2024-10-29,EFA,EFA
2024-10-30,SPY,SPY
2024-10-30,MTUM,MTUM
2024-10-30,VLUE,VLUE
2024-10-30,USMV,USMV
2024-10-30,EFA,EFA
2024-10-31,SPY,SPY
2024-10-31,MTUM,MTUM
2024-10-31,VLUE,VLUE
2024-10-31,USMV,USMV
2024-10-31,EFA,EFA
2024-11-01,SPY,SPY
2024-11-01,MTUM,MTUM
2024-11-01,VLUE,VLUE
2024-11-01,USMV,USMV
2024-11-01,EFA,EFA
2024-11-04,SPY,SPY
2024-11-04,MTUM,MTUM
2024-11-04,VLUE,VLUE
2024-11-04,USMV,USMV
2024-11-04,EFA,EFA
2024-11-05,SPY,SPY
2024-11-05,MTUM,MTUM
2024-11-05,VLUE,VLUE
2024-11-05,USMV,USMV
2024-11-05,EFA,EFA
2024-11-06,SPY,SPY
2024-11-06,MTUM,MTUM
2024-11-06,VLUE,VLUE
2024-11-06,USMV,USMV
2024-11-06,EFA,EFA
2024-11-07,SPY,SPY
2024-11-07,MTUM,MTUM
2024-11-07,VLUE,VLUE
2024-11-07,USMV,USMV
2024-11-07,EFA,EFA
2024-11-08,SPY,SPY
2024-11-08,MTUM,MTUM
2024-11-08,VLUE,VLUE
2024-11-08,USMV,USMV
2024-11-08,EFA,EFA
2024-11-11,SPY,SPY
2024-11-11,MTUM,MTUM
2024-11-11,VLUE,VLUE
2024-11-11,USMV,USMV
2024-11-11,EFA,EFA
2024-11-12,SPY,SPY
2024-11-12,MTUM,MTUM
2024-11-12,VLUE,VLUE
2024-11-12,USMV,USMV
2024-11-12,EFA,EFA
2024-11-13,SPY,SPY
2024-11-13,MTUM,MTUM
2024-11-13,VLUE,VLUE
2024-11-13,USMV,USMV
2024-11-13,EFA,EFA
2024-11-14,SPY,SPY
2024-11-14,MTUM,MTUM
2024-11-14,VLUE,VLUE
2024-11-14,USMV,USMV
2024-11-14,EFA,EFA
2024-11-15,SPY,SPY
2024-11-15,MTUM,MTUM
2024-11-15,VLUE,VLUE
2024-11-15,USMV,USMV
2024-11-15,EFA,EFA
2024-11-18,SPY,SPY
2024-11-18,MTUM,MTUM
2024-11-18,VLUE,VLUE
2024-11-18,USMV,USMV
2024-11-18,EFA,EFA
2024-11-19,SPY,SPY
2024-11-19,MTUM,MTUM
2024-11-19,VLUE,VLUE
2024-11-19,USMV,USMV
2024-11-19,EFA,EFA
2024-11-20,SPY,SPY
2024-11-20,MTUM,MTUM
2024-11-20,VLUE,VLUE
2024-11-20,USMV,USMV
2024-11-20,EFA,EFA
2024-11-21,SPY,SPY
2024-11-21,MTUM,MTUM
2024-11-21,VLUE,VLUE
2024-11-21,USMV,USMV
2024-11-21,EFA,EFA
2024-11-22,SPY,SPY
2024-11-22,MTUM,MTUM
2024-11-22,VLUE,VLUE
2024-11-22,USMV,USMV
2024-11-22,EFA,EFA
2024-11-25,SPY,SPY
2024-11-25,MTUM,MTUM
2024-11-25,VLUE,VLUE
2024-11-25,USMV,USMV
2024-11-25,EFA,EFA
2024-11-26,SPY,SPY
2024-11-26,MTUM,MTUM
2024-11-26,VLUE,VLUE
2024-11-26,USMV,USMV
2024-11-26,EFA,EFA
2024-11-27,SPY,SPY
2024-11-27,MTUM,MTUM
2024-11-27,VLUE,VLUE
2024-11-27,USMV,USMV
2024-11-27,EFA,EFA
2024-11-29,SPY,SPY
2024-11-29,MTUM,MTUM
2024-11-29,VLUE,VLUE
2024-11-29,USMV,USMV
2024-11-29,EFA,EFA
2024-12-02,SPY,SPY
2024-12-02,MTUM,MTUM
2024-12-02,VLUE,VLUE
2024-12-02,USMV,USMV
2024-12-02,EFA,EFA
2024-12-03,SPY,SPY
2024-12-03,MTUM,MTUM
2024-12-03,VLUE,VLUE
2024-12-03,USMV,USMV
2024-12-03,EFA,EFA
2024-12-04,SPY,SPY
2024-12-04,MTUM,MTUM
2024-12-04,VLUE,VLUE
2024-12-04,USMV,USMV
2024-12-04,EFA,EFA
2024-12-05,SPY,SPY
2024-12-05,MTUM,MTUM
2024-12-05,VLUE,VLUE
2024-12-05,USMV,USMV
2024-12-05,EFA,EFA
2024-12-06,SPY,SPY
2024-12-06,MTUM,MTUM
2024-12-06,VLUE,VLUE
2024-12-06,USMV,USMV
2024-12-06,EFA,EFA
2024-12-09,SPY,SPY
2024-12-09,MTUM,MTUM
2024-12-09,VLUE,VLUE
2024-12-09,USMV,USMV
2024-12-09,EFA,EFA
2024-12-10,SPY,SPY
2024-12-10,MTUM,MTUM
2024-12-10,VLUE,VLUE
2024-12-10,USMV,USMV
2024-12-10,EFA,EFA
2024-12-11,SPY,SPY
2024-12-11,MTUM,MTUM
2024-12-11,VLUE,VLUE
2024-12-11,USMV,USMV
2024-12-11,EFA,EFA
2024-12-12,SPY,SPY
2024-12-12,MTUM,MTUM
2024-12-12,VLUE,VLUE
2024-12-12,USMV,USMV
2024-12-12,EFA,EFA
2024-12-13,SPY,SPY
2024-12-13,MTUM,MTUM
2024-12-13,VLUE,VLUE
2024-12-13,USMV,USMV
2024-12-13,EFA,EFA
2024-12-16,SPY,SPY
2024-12-16,MTUM,MTUM
2024-12-16,VLUE,VLUE
2024-12-16,USMV,USMV
2024-12-16,EFA,EFA
2024-12-17,SPY,SPY
2024-12-17,MTUM,MTUM
2024-12-17,VLUE,VLUE
2024-12-17,USMV,USMV
2024-12-17,EFA,EFA
2024-12-18,SPY,SPY
2024-12-18,MTUM,MTUM
2024-12-18,VLUE,VLUE
2024-12-18,USMV,USMV
2024-12-18,EFA,EFA
2024-12-19,SPY,SPY
2024-12-19,MTUM,MTUM
2024-12-19,VLUE,VLUE
2024-12-19,USMV,USMV
2024-12-19,EFA,EFA
2024-12-20,SPY,SPY
2024-12-20,MTUM,MTUM
2024-12-20,VLUE,VLUE
2024-12-20,USMV,USMV
2024-12-20,EFA,EFA
2024-12-23,SPY,SPY
2024-12-23,MTUM,MTUM
2024-12-23,VLUE,VLUE
2024-12-23,USMV,USMV
2024-12-23,EFA,EFA
2024-12-24,SPY,SPY
2024-12-24,MTUM,MTUM
2024-12-24,VLUE,VLUE
2024-12-24,USMV,USMV
2024-12-24,EFA,EFA
2024-12-26,SPY,SPY
2024-12-26,MTUM,MTUM
2024-12-26,VLUE,VLUE
2024-12-26,USMV,USMV
2024-12-26,EFA,EFA
2024-12-27,SPY,SPY
2024-12-27,MTUM,MTUM
2024-12-27,VLUE,VLUE
2024-12-27,USMV,USMV
2024-12-27,EFA,EFA
2024-12-30,SPY,SPY
2024-12-30,MTUM,MTUM
2024-12-30,VLUE,VLUE
2024-12-30,USMV,USMV
2024-12-30,EFA,EFA
2024-12-31,SPY,SPY
2024-12-31,MTUM,MTUM
2024-12-31,VLUE,VLUE
2024-12-31,USMV,USMV
2024-12-31,EFA,EFA
2025-01-02,SPY,SPY
2025-01-02,MTUM,MTUM
2025-01-02,VLUE,VLUE
2025-01-02,USMV,USMV
2025-01-02,EFA,EFA
2025-01-03,SPY,SPY
2025-01-03,MTUM,MTUM
2025-01-03,VLUE,VLUE
2025-01-03,USMV,USMV
2025-01-03,EFA,EFA
2025-01-06,SPY,SPY
2025-01-06,MTUM,MTUM
2025-01-06,VLUE,VLUE
2025-01-06,USMV,USMV
2025-01-06,EFA,EFA
2025-01-07,SPY,SPY
2025-01-07,MTUM,MTUM
2025-01-07,VLUE,VLUE
2025-01-07,USMV,USMV
2025-01-07,EFA,EFA
2025-01-08,SPY,SPY
2025-01-08,MTUM,MTUM
2025-01-08,VLUE,VLUE
2025-01-08,USMV,USMV
2025-01-08,EFA,EFA
2025-01-10,SPY,SPY
2025-01-10,MTUM,MTUM
2025-01-10,VLUE,VLUE
2025-01-10,USMV,USMV
2025-01-10,EFA,EFA
2025-01-13,SPY,SPY
2025-01-13,MTUM,MTUM
2025-01-13,VLUE,VLUE
2025-01-13,USMV,USMV
2025-01-13,EFA,EFA
2025-01-14,SPY,SPY
2025-01-14,MTUM,MTUM
2025-01-14,VLUE,VLUE
2025-01-14,USMV,USMV
2025-01-14,EFA,EFA
2025-01-15,SPY,SPY
2025-01-15,MTUM,MTUM
2025-01-15,VLUE,VLUE
2025-01-15,USMV,USMV
2025-01-15,EFA,EFA
2025-01-16,SPY,SPY
2025-01-16,MTUM,MTUM
2025-01-16,VLUE,VLUE
2025-01-16,USMV,USMV
2025-01-16,EFA,EFA
2025-01-17,SPY,SPY
2025-01-17,MTUM,MTUM
2025-01-17,VLUE,VLUE
2025-01-17,USMV,USMV
2025-01-17,EFA,EFA
2025-01-21,SPY,SPY
2025-01-21,MTUM,MTUM
2025-01-21,VLUE,VLUE
2025-01-21,USMV,USMV
2025-01-21,EFA,EFA
2025-01-22,SPY,SPY
2025-01-22,MTUM,MTUM
2025-01-22,VLUE,VLUE
2025-01-22,USMV,USMV
2025-01-22,EFA,EFA
2025-01-23,SPY,SPY
2025-01-23,MTUM,MTUM
2025-01-23,VLUE,VLUE
2025-01-23,USMV,USMV
2025-01-23,EFA,EFA
2025-01-24,SPY,SPY
2025-01-24,MTUM,MTUM
2025-01-24,VLUE,VLUE
2025-01-24,USMV,USMV
2025-01-24,EFA,EFA
2025-01-27,SPY,SPY
2025-01-27,MTUM,MTUM
2025-01-27,VLUE,VLUE
2025-01-27,USMV,USMV
2025-01-27,EFA,EFA
2025-01-28,SPY,SPY
2025-01-28,MTUM,MTUM
2025-01-28,VLUE,VLUE
2025-01-28,USMV,USMV
2025-01-28,EFA,EFA
2025-01-29,SPY,SPY
2025-01-29,MTUM,MTUM
2025-01-29,VLUE,VLUE
2025-01-29,USMV,USMV
2025-01-29,EFA,EFA
2025-01-30,SPY,SPY
2025-01-30,MTUM,MTUM
2025-01-30,VLUE,VLUE
2025-01-30,USMV,USMV
2025-01-30,EFA,EFA
2025-01-31,SPY,SPY
2025-01-31,MTUM,MTUM
2025-01-31,VLUE,VLUE
2025-01-31,USMV,USMV
